,learning_rewards,learning_steps,learning_discounted_rewards,learning_success,learning_collision,learning_fell_into_cliff
224,-69.5,20.0,-9.07455396577004,0.0,2.0,0.5
225,-65.5,16.0,-41.319226349326286,0.0,4.5,0.5
226,-65.0,15.5,-52.19642634932629,0.0,3.0,0.5
227,-107.0,8.0,-53.48469045659099,0.0,1.0,1.0
228,-111.0,12.0,-15.31821359233083,0.0,0.5,1.0
229,-105.0,6.0,-38.977587774244085,0.0,0.0,1.0
230,-104.5,5.5,-56.87812761644375,0.0,2.5,1.0
231,-100.0,1.0,-100.0,0.0,0.0,1.0
232,-106.0,7.0,-54.35480732369699,0.0,1.5,1.0
233,-113.0,14.0,-10.912654397554432,0.0,3.5,1.0
234,-103.0,4.0,-62.35271166555568,0.0,1.5,1.0
235,-72.5,23.0,-5.38819640066274,0.0,3.5,0.5
236,-102.5,3.5,-54.950985522097746,0.0,1.0,1.0
237,-119.0,20.0,-8.045095195750802,0.0,3.5,1.0
238,-103.0,4.0,-54.46699004520086,0.0,0.5,1.0
239,-108.5,9.5,-33.91241164813645,0.0,0.0,1.0
240,-77.0,27.5,-4.491172792399672,0.0,3.5,0.5
241,-66.0,16.5,-32.91706794612629,0.0,2.0,0.5
242,-104.5,5.5,-40.76256783912848,0.0,0.5,1.0
243,-105.5,6.5,-32.48729010274184,0.0,3.5,1.0
244,-100.5,1.5,-89.1228,0.0,0.5,1.0
245,-102.5,3.5,-65.34419004520086,0.0,0.5,1.0
246,-30.0,30.0,-4.392852698652579,0.0,5.5,0.0
247,-103.0,4.0,-49.9375161439598,0.0,0.0,1.0
248,-66.5,17.0,-26.426770274624033,0.0,1.5,0.5
249,-115.5,16.5,-9.238687576007457,0.0,2.5,1.0
250,-108.0,9.0,-52.96550192677515,0.0,0.0,1.0
251,-65.0,15.5,-52.19642634932629,0.0,2.5,0.5
252,-65.0,15.5,-52.19642634932629,0.0,2.5,0.5
253,-105.0,6.0,-55.81305094608767,0.0,1.0,1.0
254,-100.5,1.5,-89.1228,0.0,0.5,1.0
255,-106.0,7.0,-25.386116287529344,0.0,3.0,1.0
256,-106.0,7.0,-25.386116287529344,0.0,3.0,1.0
257,-113.0,14.0,-33.015388039873386,0.0,0.0,1.0
258,-106.5,7.5,-23.601136222644953,0.0,0.5,1.0
259,-121.0,22.0,-5.434026244133356,0.0,5.0,1.0
260,-111.0,12.0,-18.134909801549888,0.0,1.0,1.0
261,-101.5,2.5,-69.8434415968,0.0,0.5,1.0
262,-112.0,13.0,-52.294746443073386,0.0,4.0,1.0
263,-112.5,13.5,-52.272590658430694,0.0,0.5,1.0
264,-101.0,2.0,-78.2456,0.0,1.0,1.0
265,-65.0,15.5,-52.19642634932629,0.0,4.0,0.5
266,-105.5,6.5,-27.696901710756546,0.0,1.0,1.0
267,-100.5,1.5,-89.1228,0.0,0.5,1.0
268,-101.5,2.5,-69.8434415968,0.0,1.5,1.0
269,-105.5,6.5,-54.9903260816111,0.0,1.5,1.0
270,-103.0,4.0,-54.46699004520086,0.0,2.0,1.0
271,-100.5,1.5,-89.1228,0.0,0.5,1.0
272,-68.5,19.0,-12.238352591654769,0.0,4.0,0.5
273,-112.5,13.5,-41.417546443073384,0.0,1.0,1.0
274,-74.0,24.5,-4.8521345694366325,0.0,3.5,0.5
275,-116.0,17.0,-10.551692620517471,0.0,1.0,1.0
276,-104.5,5.5,-47.37974617744409,0.0,2.0,1.0
277,-119.5,20.5,-5.486516494409834,0.0,2.0,1.0
278,-30.0,30.0,-4.392852698652579,0.0,2.0,0.0
279,-67.0,17.5,-21.413300896486085,0.0,1.5,0.5
280,-100.0,1.0,-100.0,0.0,0.0,1.0
281,-117.5,18.5,-12.273970491991607,0.0,9.0,1.0
282,-65.5,16.0,-41.319226349326286,0.0,1.0,0.5
283,-111.0,12.0,-15.31821359233083,0.0,0.0,1.0
284,-116.0,17.0,-26.454499898215527,0.0,2.0,1.0
285,-108.5,9.5,-42.088301926775145,0.0,1.5,1.0
286,-65.0,15.5,-52.19642634932629,0.0,0.0,0.5
287,-65.0,15.5,-52.19642634932629,0.0,3.5,0.5
288,-68.0,18.5,-14.54913801488197,0.0,2.0,0.5
289,-102.0,3.0,-63.35314392529774,0.0,1.0,1.0
290,-100.5,1.5,-89.1228,0.0,0.5,1.0
291,-101.5,2.5,-74.23034392529775,0.0,0.0,1.0
292,-106.5,7.5,-26.095002163603546,0.0,3.5,1.0
293,-69.5,20.0,-9.07455396577004,0.0,2.5,0.5
294,-110.0,11.0,-11.626101892175349,0.0,1.5,1.0
295,-103.0,4.0,-48.46068785059549,0.0,3.0,1.0
296,-102.5,3.5,-58.33967454715979,0.0,2.5,1.0
297,-103.5,4.5,-60.04192624232848,0.0,1.5,1.0
298,-101.5,2.5,-74.23034392529775,0.0,1.5,1.0
299,-105.0,6.0,-38.977587774244085,0.0,0.5,1.0
300,-102.0,3.0,-69.21687454715979,0.0,0.5,1.0
301,-76.5,27.0,-4.519855053451033,0.0,4.0,0.5
302,-115.5,16.5,-17.599666334849605,0.0,2.0,1.0
303,-101.0,2.0,-80.7206415968,0.0,0.0,1.0
304,-103.0,4.0,-48.46068785059549,0.0,1.0,1.0
305,-68.5,19.0,-12.238352591654769,0.0,3.0,0.5
306,-100.5,1.5,-89.1228,0.0,0.5,1.0
307,-104.5,5.5,-47.37974617744409,0.0,2.0,1.0
308,-65.0,15.5,-52.19642634932629,0.0,0.5,0.5
309,-101.5,2.5,-69.8434415968,0.0,0.5,1.0
310,-66.5,17.0,-26.426770274624033,0.0,1.5,0.5
311,-69.0,19.5,-10.453372526770378,0.0,5.5,0.5
312,-102.0,3.0,-63.35314392529774,0.0,1.0,1.0
313,-65.0,15.5,-52.19642634932629,0.0,1.0,0.5
314,-109.0,10.0,-16.707518989252666,0.0,1.5,1.0
315,-104.5,5.5,-40.76256783912848,0.0,1.0,1.0
316,-102.5,3.5,-54.950985522097746,0.0,0.5,1.0
317,-112.5,13.5,-52.272590658430694,0.0,1.0,1.0
318,-30.0,30.0,-4.392852698652579,0.0,5.5,0.0
319,-68.5,19.0,-12.238352591654769,0.0,4.0,0.5
320,-110.5,11.5,-52.4086290475622,0.0,1.5,1.0
321,-109.0,10.0,-14.069997123531763,0.0,0.5,1.0
322,-105.0,6.0,-31.569586212715475,0.0,2.0,1.0
323,-109.0,10.0,-52.65570822011034,0.0,0.0,1.0
324,-110.0,11.0,-18.535960096537316,0.0,1.5,1.0
325,-65.0,15.5,-52.19642634932629,0.0,1.5,0.5
326,-72.0,22.5,-5.68111680591728,0.0,2.0,0.5
327,-104.5,5.5,-47.37974617744409,0.0,0.5,1.0
328,-107.0,8.0,-35.07544892049698,0.0,0.5,1.0
329,-103.0,4.0,-54.46699004520086,0.0,1.0,1.0
330,-102.0,3.0,-63.35314392529774,0.0,1.0,1.0
331,-104.5,5.5,-56.87812761644375,0.0,0.5,1.0
332,-111.5,12.5,-17.999898265311206,0.0,1.0,1.0
333,-109.5,10.5,-27.195845852072896,0.0,2.5,1.0
334,-100.0,1.0,-100.0,0.0,0.0,1.0
335,-67.5,18.0,-17.540616394527156,0.0,2.0,0.5
336,-100.5,1.5,-89.1228,0.0,0.5,1.0
337,-107.5,8.5,-42.60749045659099,0.0,0.5,1.0
338,-102.0,3.0,-63.35314392529774,0.0,1.0,1.0
339,-67.0,17.5,-21.413300896486085,0.0,4.5,0.5
340,-100.0,1.0,-100.0,0.0,0.0,1.0
341,-79.5,30.0,-4.42058232224407,0.0,2.0,0.5
342,-100.5,1.5,-89.1228,0.0,0.5,1.0
343,-66.0,16.5,-32.91706794612629,0.0,3.5,0.5
344,-105.0,6.0,-34.272270167626225,0.0,0.5,1.0
345,-113.5,14.5,-41.37827628964874,0.0,1.5,1.0
346,-113.5,14.5,-52.24225619279691,0.0,0.5,1.0
347,-104.5,5.5,-47.37974617744409,0.0,2.0,1.0
348,-116.0,17.0,-5.9310038535502985,0.0,2.5,1.0
349,-101.0,2.0,-80.7206415968,0.0,0.0,1.0
350,-112.0,13.0,-12.832645998677505,0.0,4.0,1.0
351,-65.0,15.5,-52.19642634932629,0.0,2.5,0.5
352,-101.5,2.5,-74.23034392529775,0.0,0.5,1.0
353,-101.5,2.5,-74.23034392529775,0.0,0.5,1.0
354,-118.0,19.0,-9.120383809240657,0.0,1.5,1.0
355,-66.0,16.5,-32.91706794612629,0.0,4.0,0.5
356,-66.5,17.0,-26.426770274624033,0.0,1.0,0.5
