,learning_rewards,learning_steps,learning_discounted_rewards,learning_success,learning_collision,learning_fell_into_cliff
430,-106.0,7.0,-54.35480732369699,0.0,0.0,1.0
431,-101.0,2.0,-80.7206415968,0.0,0.0,1.0
432,-65.5,16.0,-41.319226349326286,0.0,1.0,0.5
433,-103.0,4.0,-49.9375161439598,0.0,1.0,1.0
434,-67.0,17.5,-21.413300896486085,0.0,3.5,0.5
435,-105.0,6.0,-31.569586212715475,0.0,1.5,1.0
436,-70.0,20.5,-8.009477295413964,0.0,1.5,0.5
437,-103.5,4.5,-43.447218472457536,0.0,0.5,1.0
438,-69.0,19.5,-10.453372526770378,0.0,1.5,0.5
439,-111.0,12.0,-21.872582767270135,0.0,2.0,1.0
440,-108.5,9.5,-52.79071975634903,0.0,0.0,1.0
441,-68.0,18.5,-14.54913801488197,0.0,2.0,0.5
442,-103.0,4.0,-48.46068785059549,0.0,2.0,1.0
443,-103.0,4.0,-62.35271166555568,0.0,0.5,1.0
444,-66.5,17.0,-26.426770274624033,0.0,2.5,0.5
445,-104.5,5.5,-47.37974617744409,0.0,2.5,1.0
446,-65.0,15.5,-52.19642634932629,0.0,2.0,0.5
447,-102.5,3.5,-58.33967454715979,0.0,0.5,1.0
448,-69.5,20.0,-9.07455396577004,0.0,4.5,0.5
449,-67.0,17.5,-21.413300896486085,0.0,3.5,0.5
450,-102.5,3.5,-65.34419004520086,0.0,1.5,1.0
451,-103.5,4.5,-43.447218472457536,0.0,0.5,1.0
452,-72.5,23.5,-4.664777769054188,0.5,0.5,0.5
453,-107.0,8.0,-22.222317661644617,0.0,2.0,1.0
454,-65.0,15.5,-52.19642634932629,0.0,3.5,0.5
455,-117.5,18.5,-7.285072524684484,0.0,2.5,1.0
456,-106.5,7.5,-22.39463790788416,0.0,1.5,1.0
457,-103.0,4.0,-49.9375161439598,0.0,0.0,1.0
458,-106.0,7.0,-54.35480732369699,0.0,1.5,1.0
459,-100.0,1.0,-100.0,0.0,0.0,1.0
460,-101.0,2.0,-80.7206415968,0.0,0.0,1.0
461,-66.0,16.5,-32.91706794612629,0.0,2.5,0.5
462,-68.0,18.5,-14.54913801488197,0.0,5.0,0.5
463,-68.0,18.5,-14.54913801488197,0.0,5.0,0.5
464,-68.0,18.5,-14.54913801488197,0.0,2.5,0.5
465,-114.5,15.5,-26.485820214946486,0.0,5.5,1.0
466,-101.0,2.0,-80.7206415968,0.0,0.0,1.0
467,-107.5,8.5,-24.207200628770895,0.0,1.0,1.0
468,-78.0,28.5,-4.451902638975029,0.0,4.0,0.5
469,-69.0,19.5,-10.453372526770378,0.0,5.5,0.5
470,-105.0,6.0,-46.00092761644375,0.0,1.0,1.0
471,-103.5,4.5,-43.447218472457536,0.0,0.5,1.0
472,-106.0,7.0,-27.473820724603883,0.0,1.5,1.0
473,-68.0,18.5,-14.54913801488197,0.0,3.0,0.5
474,-126.0,27.0,-4.514846851227599,0.0,2.0,1.0
475,-67.0,17.5,-21.413300896486085,0.0,3.0,0.5
476,-108.0,9.0,-28.094240971331423,0.0,0.5,1.0
477,-111.5,12.5,-33.1292706443622,0.0,1.0,1.0
478,-71.5,22.0,-6.060323395359967,0.0,3.5,0.5
479,-106.0,7.0,-24.705423331111362,0.0,2.0,1.0
480,-104.5,5.5,-36.58305559085343,0.0,0.0,1.0
481,-67.5,18.0,-17.540616394527156,0.0,1.5,0.5
482,-68.0,18.5,-14.54913801488197,0.0,5.5,0.5
483,-100.0,1.0,-100.0,0.0,0.0,1.0
484,-79.0,29.5,-4.428470598989417,0.0,4.0,0.5
485,-112.0,13.0,-52.294746443073386,0.0,1.0,1.0
486,-110.0,11.0,-41.67421774887355,0.0,2.5,1.0
487,-101.0,2.0,-80.7206415968,0.0,1.0,1.0
488,-104.0,5.0,-58.25694617744409,0.0,3.0,1.0
489,-105.0,6.0,-34.272270167626225,0.0,0.5,1.0
490,-65.0,15.5,-52.19642634932629,0.0,1.5,0.5
491,-105.0,6.0,-34.272270167626225,0.0,0.5,1.0
492,-103.5,4.5,-51.47551166555568,0.0,1.5,1.0
493,-113.0,14.0,-12.593343991202033,0.0,3.0,1.0
494,-106.5,7.5,-35.7109676784111,0.0,0.0,1.0
495,-110.0,11.0,-22.182376473934944,0.0,4.0,1.0
496,-105.0,6.0,-55.81305094608767,0.0,0.5,1.0
497,-109.0,10.0,-52.65570822011034,0.0,2.0,1.0
498,-114.5,15.5,-12.402486201892186,0.0,2.5,1.0
499,-113.0,14.0,-52.25547628964874,0.0,0.0,1.0
500,-106.5,7.5,-30.04339487138542,0.0,4.0,1.0
501,-102.5,3.5,-65.34419004520086,0.0,0.5,1.0
502,-68.0,18.5,-14.54913801488197,0.0,3.0,0.5
503,-100.5,1.5,-89.1228,0.0,0.5,1.0
504,-102.5,3.5,-65.34419004520086,0.0,0.5,1.0
505,-103.5,4.5,-60.04192624232848,0.0,0.5,1.0
506,-110.0,11.0,-27.02106368164677,0.0,3.0,1.0
507,-72.5,23.0,-5.38819640066274,0.0,4.5,0.5
508,-74.0,24.5,-4.8521345694366325,0.0,3.5,0.5
509,-101.5,2.5,-74.23034392529775,0.0,0.5,1.0
510,-104.0,5.0,-49.16472624232848,0.0,2.5,1.0
511,-105.0,6.0,-55.81305094608767,0.0,0.0,1.0
512,-101.5,2.5,-74.23034392529775,0.0,1.5,1.0
513,-114.0,15.0,-7.781045837960127,0.0,3.5,1.0
514,-65.0,15.5,-52.19642634932629,0.0,3.5,0.5
515,-102.0,3.0,-61.4412831936,0.0,1.0,1.0
516,-103.0,4.0,-54.46699004520086,0.0,1.0,1.0
517,-66.0,16.5,-32.91706794612629,0.0,1.0,0.5
518,-103.0,4.0,-62.35271166555568,0.0,0.0,1.0
519,-112.0,13.0,-8.70961464739397,0.0,3.5,1.0
520,-71.5,22.0,-6.060323395359967,0.0,2.5,0.5
521,-100.5,1.5,-89.1228,0.0,0.5,1.0
522,-74.5,25.0,-4.7478440981998435,0.0,3.5,0.5
523,-101.0,2.0,-80.7206415968,0.0,0.0,1.0
524,-103.0,4.0,-49.9375161439598,0.0,0.0,1.0
525,-116.0,17.0,-7.398955129173302,0.0,4.5,1.0
526,-102.0,3.0,-69.21687454715979,0.0,0.0,1.0
527,-65.0,15.5,-52.19642634932629,0.0,4.0,0.5
528,-67.0,17.5,-21.413300896486085,0.0,2.5,0.5
529,-65.0,15.5,-52.19642634932629,0.0,3.0,0.5
530,-103.0,4.0,-49.9375161439598,0.0,1.0,1.0
531,-107.0,8.0,-53.48469045659099,0.0,1.5,1.0
532,-107.0,8.0,-25.029925493247468,0.0,1.0,1.0
533,-102.5,3.5,-65.34419004520086,0.0,0.5,1.0
534,-101.5,2.5,-74.23034392529775,0.0,0.5,1.0
535,-30.0,30.0,-4.392852698652579,0.0,5.5,0.0
536,-111.0,12.0,-52.36055995956371,0.0,0.5,1.0
537,-103.0,4.0,-49.9375161439598,0.0,0.5,1.0
538,-102.0,3.0,-61.4412831936,0.0,1.0,1.0
539,-116.5,17.5,-17.57623429486399,0.0,1.0,1.0
540,-68.0,18.5,-14.54913801488197,0.0,1.0,0.5
541,-106.0,7.0,-54.35480732369699,0.0,1.5,1.0
542,-66.0,16.5,-32.91706794612629,0.0,2.5,0.5
543,-104.0,5.0,-58.25694617744409,0.0,0.0,1.0
544,-108.5,9.5,-52.79071975634903,0.0,1.0,1.0
545,-103.5,4.5,-46.06483164200087,0.0,0.0,1.0
546,-106.5,7.5,-26.095002163603546,0.0,4.5,1.0
547,-107.5,8.5,-28.58515124899473,0.0,0.5,1.0
548,-104.0,5.0,-58.25694617744409,0.0,1.0,1.0
549,-106.5,7.5,-23.601136222644953,0.0,1.5,1.0
550,-102.5,3.5,-65.34419004520086,0.0,0.5,1.0
551,-103.5,4.5,-60.04192624232848,0.0,0.5,1.0
552,-65.0,15.5,-52.19642634932629,0.0,2.0,0.5
553,-101.5,2.5,-74.23034392529775,0.0,0.5,1.0
554,-69.5,20.0,-9.07455396577004,0.0,2.0,0.5
555,-100.0,1.0,-100.0,0.0,0.0,1.0
556,-79.0,29.5,-4.428470598989417,0.0,4.0,0.5
557,-103.5,4.5,-51.47551166555568,0.0,2.5,1.0
558,-105.0,6.0,-31.569586212715475,0.0,1.0,1.0
559,-101.0,2.0,-80.7206415968,0.0,0.0,1.0
560,-104.5,5.5,-56.87812761644375,0.0,2.0,1.0
561,-67.0,17.5,-21.413300896486085,0.0,4.0,0.5
562,-68.5,19.0,-12.238352591654769,0.0,2.5,0.5
563,-104.0,5.0,-58.25694617744409,0.0,2.0,1.0
564,-68.0,18.5,-14.54913801488197,0.0,1.0,0.5
565,-104.5,5.5,-56.87812761644375,0.0,0.5,1.0
566,-101.0,2.0,-78.2456,0.0,1.0,1.0
567,-65.0,15.5,-52.19642634932629,0.0,1.5,0.5
568,-67.0,17.5,-21.413300896486085,0.0,3.0,0.5
569,-109.0,10.0,-15.03225232393958,0.0,2.0,1.0
570,-73.5,24.0,-4.987146105675315,0.0,3.0,0.5
571,-101.5,2.5,-69.8434415968,0.0,1.5,1.0
572,-102.5,3.5,-58.33967454715979,0.0,0.5,1.0
573,-103.0,4.0,-48.46068785059549,0.0,1.0,1.0
574,-65.5,16.0,-41.319226349326286,0.0,5.0,0.5
575,-104.5,5.5,-56.87812761644375,0.0,2.0,1.0
576,-104.0,5.0,-58.25694617744409,0.0,1.5,1.0
577,-100.5,1.5,-89.1228,0.0,0.5,1.0
578,-111.5,12.5,-13.007428169103628,0.0,3.5,1.0
579,-101.5,2.5,-69.8434415968,0.0,0.5,1.0
580,-65.5,16.0,-41.319226349326286,0.0,4.5,0.5
581,-69.5,20.0,-9.07455396577004,0.0,1.5,0.5
582,-111.5,12.5,-52.323428704124744,0.0,0.5,1.0
583,-113.5,14.5,-17.70475000476457,0.0,2.5,1.0
584,-111.0,12.0,-52.36055995956371,0.0,0.5,1.0
585,-100.5,1.5,-89.1228,0.0,0.5,1.0
586,-105.0,6.0,-31.569586212715475,0.0,1.0,1.0
587,-67.0,17.5,-21.413300896486085,0.0,1.5,0.5
588,-102.5,3.5,-65.34419004520086,0.0,0.5,1.0
589,-67.5,18.0,-17.540616394527156,0.0,1.5,0.5
590,-30.0,30.0,-4.392852698652579,0.0,4.0,0.0
591,-107.5,8.5,-53.19177005133645,0.0,3.0,1.0
592,-68.0,18.5,-14.54913801488197,0.0,4.0,0.5
593,-113.0,14.0,-26.55377262942249,0.0,0.5,1.0
594,-30.0,30.0,-4.392852698652579,0.0,3.5,0.0
595,-101.0,2.0,-80.7206415968,0.0,0.0,1.0
596,-68.5,19.0,-12.238352591654769,0.0,4.5,0.5
597,-104.5,5.5,-40.76256783912848,0.0,0.5,1.0
598,-101.5,2.5,-69.8434415968,0.0,0.5,1.0
599,-72.0,22.5,-5.68111680591728,0.0,3.0,0.5
600,-105.0,6.0,-31.569586212715475,0.0,1.5,1.0
601,-68.5,19.0,-12.238352591654769,0.0,1.0,0.5
602,-118.5,19.5,-10.48110215036187,0.0,6.0,1.0
603,-114.5,15.5,-12.402486201892186,0.0,3.5,1.0
604,-103.5,4.5,-43.447218472457536,0.0,0.0,1.0
605,-103.5,4.5,-43.447218472457536,0.0,1.5,1.0
606,-100.5,1.5,-89.1228,0.0,0.5,1.0
607,-111.0,12.0,-15.31821359233083,0.0,1.5,1.0
608,-101.0,2.0,-80.7206415968,0.0,0.0,1.0
609,-105.0,6.0,-55.81305094608767,0.0,0.5,1.0
610,-69.0,19.5,-10.453372526770378,0.0,5.5,0.5
611,-116.5,17.5,-8.136479650212419,0.0,5.0,1.0
612,-104.0,5.0,-49.16472624232848,0.0,1.0,1.0
613,-77.0,27.5,-4.491172792399672,0.0,5.0,0.5
614,-30.0,30.0,-4.392852698652579,0.0,3.0,0.0
615,-68.0,18.5,-14.54913801488197,0.0,2.5,0.5
616,-73.0,23.5,-5.161928276101438,0.0,4.5,0.5
617,-65.0,15.5,-52.19642634932629,0.0,1.5,0.5
618,-101.0,2.0,-80.7206415968,0.0,0.0,1.0
619,-101.5,2.5,-74.23034392529775,0.0,1.5,1.0
620,-100.5,1.5,-89.1228,0.0,0.5,1.0
621,-65.5,16.0,-41.319226349326286,0.0,6.0,0.5
622,-101.5,2.5,-69.8434415968,0.0,0.5,1.0
623,-67.5,18.0,-17.540616394527156,0.0,5.0,0.5
624,-103.5,4.5,-51.47551166555568,0.0,1.5,1.0
625,-109.0,10.0,-41.913519756349025,0.0,2.0,1.0
626,-68.0,18.5,-14.54913801488197,0.0,3.0,0.5
627,-107.5,8.5,-34.58453864283368,0.0,1.0,1.0
628,-114.0,15.0,-52.232044249663126,0.0,3.0,1.0
629,-113.0,14.0,-21.5774345067235,0.0,1.5,1.0
630,-73.5,24.0,-4.987146105675315,0.0,1.5,0.5
631,-114.0,15.0,-21.511620990233176,0.0,5.0,1.0
632,-106.0,7.0,-54.35480732369699,0.0,0.5,1.0
633,-101.0,2.0,-80.7206415968,0.0,1.0,1.0
634,-30.0,30.0,-4.392852698652579,0.0,4.5,0.0
635,-30.0,30.0,-4.392852698652579,0.0,6.0,0.0
636,-111.0,12.0,-21.872582767270135,0.0,2.0,1.0
637,-103.0,4.0,-49.9375161439598,0.0,0.0,1.0
638,-65.0,15.5,-52.19642634932629,0.0,1.5,0.5
639,-105.0,6.0,-55.81305094608767,0.0,1.0,1.0
640,-120.5,21.5,-5.44724634098519,0.0,2.5,1.0
641,-107.0,8.0,-29.220670006908847,0.0,0.5,1.0
642,-65.5,16.0,-41.319226349326286,0.0,2.5,0.5
643,-68.5,19.0,-12.238352591654769,0.0,2.5,0.5
644,-107.5,8.5,-42.60749045659099,0.0,1.0,1.0
645,-117.0,18.0,-8.107797389161057,0.0,3.5,1.0
646,-102.0,3.0,-69.21687454715979,0.0,0.0,1.0
647,-105.0,6.0,-55.81305094608767,0.0,2.0,1.0
648,-107.0,8.0,-42.986697046033676,0.0,1.5,1.0
649,-108.0,9.0,-28.094240971331423,0.0,1.0,1.0
650,-66.0,16.5,-32.91706794612629,0.0,1.5,0.5
651,-65.5,16.0,-41.319226349326286,0.0,0.5,0.5
652,-61.0,12.0,-41.31046644689984,0.5,1.0,0.5
653,-67.0,17.5,-21.413300896486085,0.0,4.0,0.5
654,-113.0,14.0,-8.778552872862823,0.0,3.5,1.0
655,-100.0,1.0,-100.0,0.0,0.0,1.0
656,-107.5,8.5,-53.19177005133645,0.0,5.5,1.0
657,-112.0,13.0,-12.832645998677505,0.0,3.0,1.0
658,-113.5,14.5,-7.5465773750334355,0.0,2.5,1.0
659,-106.5,7.5,-43.477607323696986,0.0,1.5,1.0
660,-100.0,1.0,-100.0,0.0,0.0,1.0
661,-101.5,2.5,-74.23034392529775,0.0,0.5,1.0
662,-103.0,4.0,-62.35271166555568,0.0,0.0,1.0
663,-66.0,16.5,-32.91706794612629,0.0,3.0,0.5
664,-103.0,4.0,-49.9375161439598,0.0,0.0,1.0
665,-65.5,16.0,-41.319226349326286,0.0,3.0,0.5
666,-103.0,4.0,-62.35271166555568,0.0,0.5,1.0
667,-101.0,2.0,-80.7206415968,0.0,0.0,1.0
668,-102.0,3.0,-69.21687454715979,0.0,0.0,1.0
669,-124.0,25.0,-4.6508852403591066,0.0,3.0,1.0
670,-102.5,3.5,-65.34419004520086,0.0,1.5,1.0
671,-110.0,11.0,-33.37634981691034,0.0,1.5,1.0
672,-115.0,16.0,-17.61678070363156,0.0,2.0,1.0
673,-100.0,1.0,-100.0,0.0,0.0,1.0
674,-65.0,15.5,-52.19642634932629,0.0,2.0,0.5
675,-100.5,1.5,-89.1228,0.0,0.5,1.0
676,-114.0,15.0,-32.97611788644874,0.0,2.0,1.0
677,-113.0,14.0,-7.839497780287975,0.0,1.0,1.0
678,-111.0,12.0,-15.31821359233083,0.0,2.0,1.0
679,-65.0,15.5,-52.19642634932629,0.0,3.5,0.5
680,-65.0,15.5,-52.19642634932629,0.0,0.0,0.5
681,-66.5,17.0,-26.426770274624033,0.0,2.0,0.5
682,-65.0,15.5,-52.19642634932629,0.0,2.0,0.5
683,-101.0,2.0,-78.2456,0.0,1.0,1.0
684,-113.5,14.5,-21.540303251284538,0.0,0.5,1.0
685,-103.0,4.0,-49.9375161439598,0.0,1.0,1.0
686,-102.0,3.0,-69.21687454715979,0.0,0.0,1.0
687,-102.5,3.5,-65.34419004520086,0.0,0.0,1.0
688,-100.0,1.0,-100.0,0.0,0.0,1.0
689,-30.0,30.0,-4.392852698652579,0.0,5.5,0.0
690,-114.5,15.5,-7.14552708004601,0.0,1.0,1.0
691,-110.0,11.0,-18.535960096537316,0.0,3.0,1.0
692,-66.5,17.0,-26.426770274624033,0.0,2.5,0.5
693,-110.0,11.0,-15.83740212214667,0.0,2.0,1.0
694,-112.5,13.5,-52.272590658430694,0.0,3.5,1.0
695,-65.5,16.0,-41.319226349326286,0.0,2.5,0.5
696,-67.0,17.5,-21.413300896486085,0.0,2.0,0.5
697,-111.5,12.5,-26.701201873921615,0.0,2.5,1.0
698,-101.0,2.0,-80.7206415968,0.0,1.0,1.0
699,-122.5,23.5,-4.68398866368845,0.0,3.5,1.0
700,-102.5,3.5,-65.34419004520086,0.0,1.5,1.0
701,-103.5,4.5,-43.447218472457536,0.0,2.5,1.0
702,-101.5,2.5,-74.23034392529775,0.0,1.5,1.0
703,-104.0,5.0,-58.25694617744409,0.0,0.0,1.0
704,-66.0,16.5,-32.91706794612629,0.0,0.5,0.5
705,-110.5,11.5,-13.526616698919469,0.0,1.5,1.0
706,-108.0,9.0,-52.96550192677515,0.0,2.0,1.0
707,-113.5,14.5,-41.37827628964874,0.0,3.0,1.0
708,-109.5,10.5,-14.396733566025464,0.0,0.5,1.0
709,-104.0,5.0,-58.25694617744409,0.0,0.0,1.0
710,-100.0,1.0,-100.0,0.0,0.0,1.0
711,-100.0,1.0,-100.0,0.0,0.0,1.0
712,-102.0,3.0,-63.35314392529774,0.0,1.0,1.0
713,-106.0,7.0,-31.108471541741494,0.0,2.5,1.0
714,-103.5,4.5,-46.06483164200087,0.0,1.0,1.0
715,-101.5,2.5,-74.23034392529775,0.0,0.5,1.0
716,-110.0,11.0,-52.47085794862387,0.0,1.0,1.0
717,-72.0,22.5,-5.68111680591728,0.0,2.5,0.5
718,-108.0,9.0,-23.57168187085678,0.0,0.0,1.0
719,-68.0,18.5,-14.54913801488197,0.0,1.5,0.5
720,-102.0,3.0,-69.21687454715979,0.0,0.0,1.0
721,-100.5,1.5,-89.1228,0.0,0.5,1.0
722,-103.5,4.5,-51.47551166555568,0.0,2.5,1.0
723,-107.0,8.0,-22.222317661644617,0.0,2.0,1.0
724,-108.5,9.5,-52.79071975634903,0.0,2.0,1.0
725,-67.5,18.0,-17.540616394527156,0.0,4.5,0.5
726,-104.0,5.0,-58.25694617744409,0.0,0.0,1.0
727,-104.0,5.0,-38.43374909431959,0.0,2.0,1.0
728,-106.0,7.0,-36.53369254288768,0.0,0.0,1.0
729,-103.0,4.0,-54.46699004520086,0.0,1.0,1.0
730,-108.5,9.5,-52.79071975634903,0.0,1.0,1.0
731,-100.0,1.0,-100.0,0.0,0.0,1.0
732,-69.0,19.5,-10.453372526770378,0.0,2.0,0.5
733,-110.5,11.5,-15.544481716892133,0.0,3.5,1.0
734,-111.0,12.0,-15.31821359233083,0.0,1.5,1.0
735,-67.5,18.0,-17.540616394527156,0.0,2.5,0.5
736,-66.0,16.5,-32.91706794612629,0.0,1.5,0.5
737,-100.0,1.0,-100.0,0.0,0.0,1.0
738,-107.5,8.5,-53.19177005133645,0.0,1.0,1.0
739,-111.0,12.0,-41.5314290475622,0.0,1.0,1.0
740,-107.5,8.5,-18.298872419772568,0.0,0.5,1.0
741,-104.0,5.0,-39.57453397049861,0.0,0.5,1.0
742,-101.0,2.0,-80.7206415968,0.0,0.0,1.0
743,-67.5,18.0,-17.540616394527156,0.0,2.0,0.5
744,-103.5,4.5,-51.47551166555568,0.0,1.0,1.0
745,-109.5,10.5,-33.51136135314903,0.0,0.5,1.0
746,-103.5,4.5,-43.447218472457536,0.0,2.5,1.0
747,-79.0,29.5,-4.428470598989417,0.0,0.5,0.5
748,-66.5,17.0,-26.426770274624033,0.0,2.0,0.5
749,-113.5,14.5,-52.24225619279691,0.0,1.0,1.0
750,-103.0,4.0,-54.46699004520086,0.0,1.0,1.0
751,-103.5,4.5,-46.06483164200087,0.0,1.5,1.0
752,-106.0,7.0,-25.386116287529344,0.0,1.0,1.0
753,-109.0,10.0,-33.68614352357515,0.0,2.0,1.0
754,-107.5,8.5,-53.19177005133645,0.0,0.5,1.0
755,-112.0,13.0,-12.832645998677505,0.0,1.0,1.0
756,-105.5,6.5,-54.9903260816111,0.0,0.0,1.0
757,-114.0,15.0,-26.50293458372844,0.0,3.0,1.0
758,-106.5,7.5,-53.86389704603368,0.0,3.5,1.0
759,-112.5,13.5,-8.475016538202091,0.0,1.0,1.0
760,-103.0,4.0,-62.35271166555568,0.0,0.0,1.0
761,-102.5,3.5,-65.34419004520086,0.0,0.5,1.0
762,-103.0,4.0,-62.35271166555568,0.0,0.0,1.0
763,-65.0,15.5,-52.19642634932629,0.0,1.5,0.5
764,-75.0,25.5,-4.667284297950159,0.0,1.5,0.5
765,-104.0,5.0,-49.16472624232848,0.0,0.5,1.0
766,-77.0,27.5,-4.491172792399672,0.0,4.0,0.5
767,-113.5,14.5,-41.37827628964874,0.0,3.0,1.0
768,-117.5,18.5,-5.89331950415319,0.0,2.5,1.0
769,-102.0,3.0,-69.21687454715979,0.0,1.0,1.0
770,-103.0,4.0,-62.35271166555568,0.0,2.0,1.0
771,-105.5,6.5,-54.9903260816111,0.0,0.5,1.0
772,-101.5,2.5,-74.23034392529775,0.0,0.0,1.0
773,-106.0,7.0,-54.35480732369699,0.0,1.5,1.0
774,-67.0,17.5,-21.413300896486085,0.0,2.0,0.5
775,-101.0,2.0,-78.2456,0.0,1.0,1.0
776,-109.5,10.5,-22.408644598496245,0.0,1.5,1.0
777,-73.5,24.0,-4.987146105675315,0.0,6.0,0.5
778,-112.5,13.5,-17.815047993824734,0.0,2.5,1.0
779,-102.5,3.5,-54.950985522097746,0.0,0.5,1.0
780,-105.5,6.5,-27.696901710756546,0.0,2.0,1.0
781,-108.5,9.5,-33.91241164813645,0.0,0.0,1.0
782,-112.5,13.5,-12.697634462438822,0.0,3.5,1.0
783,-100.5,1.5,-89.1228,0.0,0.5,1.0
784,-101.5,2.5,-74.23034392529775,0.0,0.5,1.0
785,-66.0,16.5,-32.91706794612629,0.0,2.5,0.5
786,-103.0,4.0,-49.9375161439598,0.0,1.0,1.0
787,-105.5,6.5,-29.258800789488273,0.0,0.0,1.0
788,-66.5,17.0,-26.426770274624033,0.0,3.0,0.5
789,-105.0,6.0,-46.00092761644375,0.0,0.5,1.0
790,-110.0,11.0,-52.47085794862387,0.0,3.0,1.0
791,-109.0,10.0,-14.069997123531763,0.0,3.0,1.0
792,-117.5,18.5,-9.133603906092489,0.0,1.5,1.0
793,-109.5,10.5,-18.828880501791854,0.0,3.0,1.0
794,-111.0,12.0,-18.134909801549888,0.0,2.5,1.0
795,-113.0,14.0,-17.752819092763065,0.0,3.5,1.0
796,-109.0,10.0,-41.913519756349025,0.0,3.0,1.0
797,-30.0,30.0,-4.392852698652579,0.0,3.5,0.0
798,-108.0,9.0,-52.96550192677515,0.0,1.5,1.0
799,-68.0,18.5,-14.54913801488197,0.0,1.5,0.5
800,-114.0,15.0,-10.727804126067959,0.0,2.5,1.0
801,-114.5,15.5,-32.96289778959691,0.0,2.0,1.0
802,-101.5,2.5,-74.23034392529775,0.0,0.5,1.0
803,-100.5,1.5,-89.1228,0.0,0.5,1.0
804,-67.0,17.5,-21.413300896486085,0.0,3.0,0.5
805,-101.5,2.5,-74.23034392529775,0.0,0.5,1.0
806,-111.5,12.5,-13.007428169103628,0.0,1.5,1.0
807,-66.5,17.0,-26.426770274624033,0.0,0.5,0.5
808,-115.0,16.0,-21.472350836808534,0.0,2.0,1.0
809,-112.5,13.5,-52.272590658430694,0.0,1.5,1.0
810,-73.5,24.0,-4.987146105675315,0.0,3.0,0.5
811,-104.5,5.5,-40.76256783912848,0.0,1.0,1.0
812,-100.0,1.0,-100.0,0.0,0.0,1.0
813,-63.5,14.5,-52.1953142264187,0.5,2.5,0.5
814,-66.5,17.0,-26.426770274624033,0.0,0.5,0.5
815,-127.5,28.5,-4.47963226256652,0.0,4.5,1.0
816,-104.5,5.5,-56.87812761644375,0.0,1.0,1.0
817,-101.5,2.5,-74.23034392529775,0.0,0.5,1.0
818,-73.0,23.5,-5.161928276101438,0.0,4.0,0.5
819,-67.0,17.5,-21.413300896486085,0.0,0.5,0.5
820,-106.5,7.5,-26.095002163603546,0.0,2.5,1.0
821,-30.0,30.0,-4.392852698652579,0.0,3.5,0.0
822,-103.5,4.5,-46.06483164200087,0.0,2.5,1.0
823,-102.0,3.0,-63.35314392529774,0.0,2.0,1.0
824,-67.0,17.5,-21.413300896486085,0.0,5.0,0.5
825,-100.5,1.5,-89.1228,0.0,0.5,1.0
826,-30.0,30.0,-4.392852698652579,0.0,7.0,0.0
827,-66.5,17.0,-26.426770274624033,0.0,4.5,0.5
828,-100.5,1.5,-89.1228,0.0,0.5,1.0
829,-65.0,15.5,-52.19642634932629,0.0,0.5,0.5
830,-110.5,11.5,-33.272059345673554,0.0,3.0,1.0
831,-110.0,11.0,-52.47085794862387,0.0,0.0,1.0
832,-114.0,15.0,-21.511620990233176,0.0,1.5,1.0
833,-109.0,10.0,-19.208087091234542,0.0,4.0,1.0
834,-112.5,13.5,-14.904129414429235,0.0,1.0,1.0
835,-100.0,1.0,-100.0,0.0,0.0,1.0
836,-104.5,5.5,-56.87812761644375,0.0,0.5,1.0
837,-67.0,17.5,-21.413300896486085,0.0,1.0,0.5
838,-112.0,13.0,-21.687732495783663,0.0,0.0,1.0
839,-100.0,1.0,-100.0,0.0,0.0,1.0
840,-74.5,25.0,-4.7478440981998435,0.0,4.0,0.5
841,-30.0,30.0,-4.392852698652579,0.0,6.5,0.0
842,-108.0,9.0,-16.513892354888178,0.0,2.5,1.0
843,-101.0,2.0,-80.7206415968,0.0,0.0,1.0
844,-106.5,7.5,-22.39463790788416,0.0,1.5,1.0
845,-30.0,30.0,-4.392852698652579,0.0,2.5,0.0
846,-108.0,9.0,-20.334516126811966,0.0,1.0,1.0
847,-65.0,15.5,-52.19642634932629,0.0,3.0,0.5
848,-100.5,1.5,-89.1228,0.0,0.5,1.0
849,-68.5,19.0,-12.238352591654769,0.0,2.5,0.5
850,-107.0,8.0,-53.48469045659099,0.0,1.0,1.0
851,-107.0,8.0,-25.029925493247468,0.0,1.0,1.0
852,-106.5,7.5,-30.04339487138542,0.0,3.0,1.0
853,-65.0,15.5,-52.19642634932629,0.0,2.0,0.5
854,-115.5,16.5,-6.906225072570539,0.0,0.5,1.0
855,-67.0,17.5,-21.413300896486085,0.0,1.5,0.5
856,-100.5,1.5,-89.1228,0.0,0.5,1.0
857,-110.0,11.0,-22.182376473934944,0.0,1.5,1.0
858,-73.0,23.5,-5.161928276101438,0.0,4.0,0.5
859,-105.5,6.5,-29.258800789488273,0.0,2.0,1.0
860,-104.0,5.0,-58.25694617744409,0.0,1.0,1.0
861,-107.0,8.0,-35.07544892049698,0.0,2.5,1.0
862,-111.5,12.5,-52.323428704124744,0.0,0.5,1.0
863,-69.5,20.0,-9.07455396577004,0.0,3.5,0.5
864,-108.0,9.0,-52.96550192677515,0.0,0.5,1.0
865,-104.5,5.5,-34.56106459236066,0.0,1.5,1.0
866,-102.0,3.0,-69.21687454715979,0.0,0.0,1.0
867,-100.0,1.0,-100.0,0.0,0.0,1.0
868,-73.5,24.0,-4.987146105675315,0.0,3.5,0.5
